Task_ID,Gate_number,Floor_No,Shift_no,Actual,Predicted
T-016,25,2,2,0.0,-0.0
T-003,29,2,2,-1.0,0.0
T-008,41,1,1,-2.0,-1.0
T-015,12,3,3,2.0,0.0
T-002,1,3,3,0.0,-0.0
T-009,12,3,1,-2.0,-2.0
T-005,23,2,1,-1.0000000000000002,-1.0
T-013,25,2,3,-2.0,-1.0
T-011,11,3,1,2.0,2.0
T-003,35,2,4,-2.0,-0.0
T-001,40,1,3,-2.0,-1.0
T-010,15,3,1,0.0,1.0
T-011,10,3,4,1.0,-0.0
T-007,23,2,4,-2.0,-1.0
T-009,40,1,1,2.0,3.0
T-010,8,3,2,0.0,0.0
T-003,25,2,2,2.0,2.0
T-010,3,3,3,-2.0,-1.0
T-009,32,2,3,0.0,-0.0
T-001,47,1,4,-2.0,-1.0
T-009,13,3,2,3.0,1.0
T-001,24,2,1,-2.0,-2.0
T-001,16,3,2,2.0,0.0
T-006,24,2,4,2.0,0.0
T-013,4,3,4,-2.0,-1.0
T-005,8,3,3,1.0,0.0
T-010,47,1,3,-2.0,-1.0
T-012,29,2,4,0.0,0.0
T-009,3,3,3,-2.0,-1.0
T-003,43,1,2,2.0,1.0
T-005,20,2,4,2.0,2.0
T-006,32,2,4,0.0,-0.0
T-015,39,2,1,-2.0,-1.0
T-004,28,2,3,1.0,-0.0
T-010,20,2,1,2.0,1.0
T-006,43,1,1,2.0,1.0
T-015,32,2,2,-1.0000000000000002,-1.0
T-013,45,1,3,1.0,1.0
T-009,43,1,1,-2.0,-1.0
T-014,26,2,2,-2.0,-2.0
T-014,18,3,4,3.0,2.0
T-014,31,2,1,4.0,3.0
T-008,30,2,3,-2.0,-2.0
T-011,49,1,1,2.0,2.0
T-013,37,2,1,-2.0,-1.0
T-002,5,3,1,1.0,-0.0
T-017,38,2,1,-1.0000000000000002,0.0
T-001,38,2,2,0.0,-0.0
T-005,30,2,1,2.0,1.0
T-013,34,2,1,3.0,2.0
T-003,45,1,1,0.0,-0.0
T-004,49,1,2,-1.0000000000000002,0.0
T-009,41,1,4,5.0,5.0
T-014,1,3,1,-1.0,0.0
T-010,11,3,1,-1.0000000000000002,-0.0
T-014,35,2,4,-2.0,-2.0
T-013,37,2,3,2.0,1.0
T-007,18,3,2,-2.0,-1.0
T-017,47,1,3,-2.0,-1.0
T-017,23,2,4,-1.0000000000000002,-0.0
T-015,11,3,2,-1.0,0.0
T-005,2,3,3,-2.0,-2.0
T-007,26,2,4,1.0,1.0
T-002,21,2,2,-1.0000000000000002,-1.0
T-013,37,2,4,3.0,1.0
T-001,14,3,2,-2.0,-0.0
T-013,21,2,4,-1.0,0.0
T-015,4,3,2,3.0,3.0
T-009,43,1,3,5.0,4.0
T-015,22,2,1,-1.0000000000000002,0.0
T-017,48,1,1,-1.0000000000000002,0.0
T-013,25,2,1,-1.0000000000000002,-0.0
T-005,9,3,3,-1.0000000000000002,-1.0
T-004,6,3,3,0.0,-1.0
T-007,29,2,1,4.0,2.0
T-015,32,2,1,1.0,1.0
T-015,22,2,3,-2.0,-1.0
T-001,40,1,2,-2.0,-2.0
T-013,26,2,1,-1.0,-1.0
T-015,1,3,2,-1.0,-1.0
T-016,41,1,2,1.0,-0.0
T-015,33,2,1,0.0,0.0
T-006,23,2,2,-2.0,-1.0
T-007,41,1,3,-2.0,-1.0
T-001,7,3,1,-2.0,-1.0
T-007,37,2,3,0.0,-0.0
T-002,14,3,1,-1.0,0.0
T-010,23,2,3,2.0,0.0
T-003,36,2,4,-2.0,-0.0
T-013,3,3,4,0.0,-0.0
T-013,42,1,1,3.0,2.0
T-013,12,3,3,3.0,3.0
T-017,25,2,3,1.0,1.0
T-002,13,3,4,1.0,0.0
T-015,32,2,2,1.0,-0.0
T-007,7,3,1,2.0,1.0
T-002,6,3,3,-2.0,-1.0
T-002,35,2,3,1.0,-0.0
T-013,43,1,2,3.0,2.0
T-014,39,2,3,-2.0,-0.0
T-008,3,3,3,1.0,0.0
T-008,8,3,4,-2.0,-1.0
T-008,24,2,3,2.0,1.0
T-009,27,2,4,1.0,1.0
T-008,0,1,2,0.0,1.0
T-012,33,2,2,0.0,1.0
T-014,9,3,2,-1.0,0.0
T-015,10,3,1,-2.0,-1.0
T-017,48,1,3,3.0,1.0
T-016,7,3,3,2.0,3.0
T-012,9,3,2,-1.0,-1.0
T-007,47,1,3,-2.0,-1.0
T-010,45,1,1,-2.0,-2.0
T-007,37,2,3,2.0,0.0
T-012,12,3,4,-2.0,-1.0
T-005,17,3,2,-1.0000000000000002,-1.0
T-004,21,2,3,0.0,0.0
T-004,22,2,1,4.0,1.0
T-004,41,1,4,3.0,3.0
T-010,8,3,4,4.0,3.0
T-003,23,2,4,-2.0,-1.0
T-006,18,3,2,3.0,2.0
T-014,3,3,2,1.0,0.0
T-011,10,3,4,-2.0,-2.0
T-012,34,2,1,-1.0,-1.0
T-010,2,3,2,2.0,2.0
T-016,13,3,3,1.0,0.0
T-001,38,2,3,2.0,0.0
T-010,22,2,4,-1.0,0.0
T-006,40,1,2,0.0,-1.0
T-011,10,3,4,-2.0,-1.0
T-015,16,3,3,0.0,-1.0
T-014,7,3,1,-2.0,-0.0
T-006,2,3,1,-2.0,-1.0
T-008,30,2,4,1.0,1.0
T-006,32,2,3,-2.0,-1.0
T-012,34,2,4,1.0,-0.0
T-015,0,1,2,1.0,0.0
T-003,2,3,1,1.0,1.0
T-002,15,3,2,0.0,-0.0
T-015,38,2,2,-1.0000000000000002,-0.0
T-008,32,2,4,0.0,0.0
T-012,49,1,1,-2.0,-1.0
T-006,35,2,4,3.0,1.0
T-014,12,3,3,-2.0,-1.0
T-016,10,3,1,2.0,1.0
T-012,23,2,2,-2.0,-1.0
T-005,24,2,3,-2.0,-1.0
T-001,10,3,3,0.0,1.0
T-002,11,3,4,-1.0,-0.0
T-017,39,2,1,-2.0,-1.0
T-005,24,2,1,3.0,2.0
T-001,47,1,2,0.0,1.0
T-003,41,1,2,1.0,1.0
T-007,45,1,4,-1.0000000000000002,-1.0
T-015,22,2,4,5.0,4.0
T-015,36,2,3,1.0,2.0
T-017,26,2,3,4.0,2.0
T-009,33,2,2,2.0,2.0
T-007,39,2,4,3.0000000000000004,2.0
T-014,40,1,4,3.0,1.0
T-015,19,3,3,0.0,1.0
T-007,33,2,4,1.0,2.0
T-010,33,2,3,3.0,2.0
T-011,16,3,4,-2.0,-2.0
T-012,6,3,4,-2.0,-1.0
T-012,49,1,4,-2.0,-1.0
T-013,42,1,3,2.0,-0.0
T-013,13,3,4,0.0,-0.0
T-005,38,2,2,2.0,2.0
T-005,6,3,4,1.0,0.0
T-005,31,2,1,-2.0,-1.0
T-011,31,2,1,1.0,2.0
T-006,20,2,3,-2.0,-1.0
T-007,42,1,4,-1.0000000000000002,-1.0
T-016,21,2,1,-2.0,-2.0
T-005,8,3,1,0.0,1.0
T-004,6,3,3,1.0,1.0
T-008,7,3,3,-1.0000000000000002,0.0
T-003,29,2,3,4.0,2.0
T-010,22,2,2,2.0,3.0
T-011,26,2,1,0.0,0.0
T-016,9,3,1,-1.0000000000000002,-1.0
T-017,48,1,4,-2.0,-1.0
T-016,32,2,4,2.0,1.0
T-005,18,3,3,4.0,2.0
T-003,16,3,3,-1.0000000000000002,-1.0
T-013,40,1,3,-1.0,0.0
T-005,27,2,1,1.0,1.0
T-015,10,3,2,0.0,-1.0
T-002,26,2,3,-1.0,-0.0
T-002,38,2,1,-2.0,-0.0
T-017,40,1,2,-1.0,0.0
T-006,10,3,4,0.0,-0.0
T-002,28,2,3,-1.0000000000000002,-0.0
T-017,32,2,4,2.0,1.0
T-004,19,3,4,1.0,0.0
T-008,40,1,3,3.0,3.0
T-007,16,3,3,2.0,1.0
T-006,6,3,1,-1.0,-1.0
T-001,5,3,1,-1.0,-0.0
T-002,44,1,2,1.0,1.0
T-008,3,3,3,-2.0,-2.0
T-008,49,1,1,1.0,1.0
T-003,31,2,3,1.0,0.0
T-004,41,1,3,-1.0,-1.0
T-015,2,3,3,-2.0,-1.0
T-016,39,2,2,-2.0,-1.0
T-004,44,1,1,1.0,0.0
T-007,7,3,1,-1.0000000000000002,-0.0
T-017,0,1,3,-1.0,0.0
T-001,46,1,3,-2.0,-2.0
T-001,6,3,3,-2.0,-1.0
T-016,23,2,3,1.0,0.0
T-013,28,2,3,-1.0000000000000002,-1.0
T-002,0,1,4,0.0,0.0
T-005,48,1,1,-2.0,-0.0
T-009,41,1,4,1.0,-0.0
T-007,17,3,3,1.0,0.0
T-002,20,2,3,1.0,0.0
T-011,31,2,2,-1.0000000000000002,0.0
T-010,21,2,2,2.0,1.0
T-012,16,3,3,-1.0000000000000002,0.0
T-006,42,1,2,-2.0,-1.0
T-013,4,3,2,1.0,0.0
T-013,2,3,3,4.0,2.0
T-012,12,3,4,1.0,0.0
T-017,12,3,4,0.0,1.0
T-002,26,2,2,0.0,1.0
T-006,6,3,3,-1.0,-1.0
T-017,13,3,3,3.0,1.0
T-003,16,3,1,2.0,2.0
T-005,5,3,4,4.0,2.0
T-017,10,3,2,-2.0,-0.0
T-011,10,3,1,3.0,1.0
T-001,31,2,4,1.0,0.0
T-013,38,2,2,-1.0000000000000002,-1.0
T-001,28,2,3,1.0,2.0
T-016,27,2,2,3.0,3.0
T-009,35,2,4,1.0,-0.0
T-013,14,3,4,2.0,1.0
T-014,21,2,2,0.0,1.0
T-001,1,3,4,1.0,-0.0
T-009,6,3,3,-2.0,-1.0
T-006,36,2,2,0.0,1.0
T-014,34,2,2,-2.0,-0.0
T-005,15,3,3,0.0,-1.0
T-006,37,2,3,-2.0,-1.0
T-016,7,3,1,-1.0000000000000002,-1.0
T-016,31,2,3,-2.0,-2.0
T-003,42,1,1,-2.0,-1.0
T-009,3,3,2,0.0,2.0
T-013,20,2,4,0.0,0.0
T-015,16,3,2,4.0,2.0
T-005,26,2,1,1.0,1.0
T-006,23,2,2,1.0,0.0
T-008,27,2,3,-1.0000000000000002,-0.0
T-010,41,1,2,-2.0,-0.0
T-007,23,2,2,1.0,0.0
T-002,3,3,3,2.0,1.0
T-006,5,3,3,2.0,1.0
T-013,23,2,4,4.0,2.0
T-003,13,3,1,0.0,-0.0
T-009,32,2,2,2.0,0.0
T-012,2,3,3,-2.0,-2.0
T-015,45,1,2,3.0,3.0
T-004,30,2,4,1.0,1.0
T-001,39,2,4,-2.0,-1.0
T-005,32,2,1,-2.0,-1.0
T-006,0,1,2,-2.0,-2.0
T-013,36,2,1,-2.0,-1.0
T-016,48,1,1,-2.0,-2.0
T-002,17,3,1,-1.0,0.0
T-015,41,1,3,-1.0000000000000002,-0.0
T-005,46,1,2,2.0,2.0
T-017,45,1,2,3.0,1.0
T-005,38,2,1,1.0,-0.0
T-010,31,2,4,-1.0000000000000002,-0.0
T-004,27,2,2,1.0,-0.0
T-004,26,2,1,1.0,1.0
T-003,45,1,2,-2.0,-1.0
T-013,36,2,4,-1.0,-0.0
T-005,32,2,3,2.0,2.0
T-008,17,3,3,0.0,1.0
T-011,44,1,1,0.0,1.0
T-016,13,3,1,3.0,3.0
T-003,20,2,4,-1.0,-1.0
T-016,46,1,1,2.0,0.0
T-013,1,3,3,-1.0000000000000002,-0.0
T-009,4,3,2,-2.0,-1.0
T-002,7,3,3,-1.0000000000000002,-1.0
T-001,36,2,2,3.0,2.0
T-015,0,1,2,3.0,2.0
T-007,1,3,4,1.0,2.0
T-004,23,2,2,1.0,0.0
T-017,15,3,1,4.0,2.0
T-007,26,2,3,-2.0,-1.0
T-012,29,2,4,0.0,0.0
T-011,19,3,1,-2.0,-0.0
T-002,47,1,4,1.0,1.0
T-008,39,2,2,-1.0,-0.0
T-008,38,2,1,-1.0000000000000002,-1.0
T-011,45,1,3,1.0,0.0
T-005,40,1,2,1.0,0.0
T-005,36,2,4,-1.0000000000000002,-0.0
T-015,22,2,1,-2.0,-1.0
T-001,5,3,2,-1.0,0.0
T-007,13,3,2,1.0,0.0
T-010,14,3,2,1.0,0.0
T-008,42,1,2,-1.0,0.0
T-009,2,3,1,0.0,0.0
T-008,19,3,4,1.0,0.0
T-015,0,1,2,0.0,0.0
T-005,49,1,1,0.0,-1.0
T-010,29,2,1,1.0,0.0
T-010,43,1,4,0.0,-1.0
T-014,22,2,1,-1.0,0.0
T-004,0,1,1,-1.0,-0.0
T-002,7,3,2,3.0,3.0
T-009,15,3,4,-2.0,-1.0
T-010,21,2,3,1.0,1.0
T-010,13,3,4,0.0,-0.0
T-001,10,3,3,0.0,1.0
T-016,28,2,2,2.0,2.0
T-007,41,1,4,2.0,2.0
T-015,36,2,2,0.0,-0.0
T-002,19,3,4,-1.0,0.0
T-011,22,2,1,2.0,0.0
T-016,32,2,1,2.0,0.0
T-001,30,2,3,2.0,1.0
T-011,26,2,4,-1.0000000000000002,-1.0
T-015,12,3,4,0.0,1.0
T-015,13,3,1,1.0,-0.0
T-008,33,2,3,-2.0,-0.0
T-008,42,1,3,-2.0,-1.0
T-011,12,3,3,2.0,2.0
T-010,25,2,2,-2.0,-1.0
T-009,32,2,4,-2.0,-1.0
T-008,31,2,1,-2.0,-1.0
T-011,10,3,4,-1.0,-1.0
T-010,4,3,4,1.0,1.0
T-010,13,3,1,1.0,0.0
T-003,46,1,1,1.0,0.0
T-006,19,3,1,-1.0,0.0
T-010,15,3,2,5.0,3.0
T-010,21,2,1,0.0,-0.0
T-008,48,1,3,-2.0,-0.0
T-005,28,2,2,-2.0,-1.0
T-005,32,2,1,-2.0,-1.0
T-005,22,2,2,-2.0,-1.0
T-014,16,3,1,1.0,0.0
T-010,37,2,2,-2.0,-2.0
T-012,6,3,3,-1.0,-0.0
T-016,10,3,4,2.0,0.0
T-013,4,3,2,1.0,-0.0
T-005,0,1,4,-2.0,-0.0
T-002,4,3,4,-1.0000000000000002,0.0
T-015,5,3,4,1.0,-0.0
T-013,17,3,4,3.0,1.0
T-005,33,2,1,-2.0,-2.0
T-002,16,3,1,-2.0,-1.0
T-003,0,1,4,1.0,1.0
T-008,2,3,3,0.0,1.0
T-003,48,1,1,0.0,-0.0
T-006,47,1,3,1.0,2.0
T-015,18,3,2,-2.0,-1.0
T-015,26,2,3,2.0,1.0
T-017,32,2,4,-1.0,-0.0
T-014,30,2,4,-2.0,-1.0
T-003,48,1,3,0.0,-0.0
T-012,14,3,1,-1.0000000000000002,-0.0
T-010,48,1,4,-2.0,-1.0
T-013,20,2,3,-2.0,-0.0
T-004,26,2,2,1.0,-0.0
T-011,25,2,3,4.0,3.0
T-006,34,2,4,-1.0000000000000002,-1.0
T-011,31,2,2,0.0,-0.0
T-011,29,2,3,0.0,-0.0
T-009,35,2,3,3.0,3.0
T-002,12,3,3,0.0,-1.0
T-007,32,2,4,0.0,0.0
T-009,21,2,3,0.0,0.0
T-012,43,1,4,1.0,0.0
T-004,22,2,3,1.0,0.0
T-001,6,3,3,2.0,1.0
T-008,43,1,4,0.0,0.0
T-012,16,3,1,2.0,2.0
T-001,0,1,3,2.0,1.0
T-016,35,2,3,-1.0,-1.0
T-014,28,2,1,-2.0,-1.0
T-007,48,1,2,-1.0000000000000002,-1.0
T-005,19,3,1,4.0,3.0
T-002,4,3,3,-2.0,-2.0
T-002,6,3,3,0.0,-0.0
T-017,1,3,4,-1.0000000000000002,0.0
T-015,9,3,2,-2.0,-1.0
T-017,48,1,4,2.0,1.0
T-012,6,3,1,1.0,2.0
T-015,1,3,4,1.0,1.0
T-015,29,2,3,-2.0,-1.0
T-004,29,2,3,2.0,1.0
T-017,37,2,1,-2.0,-1.0
T-002,15,3,2,0.0,0.0
T-010,23,2,3,4.0,3.0
T-017,17,3,4,-2.0,-1.0
T-004,22,2,4,-2.0,-1.0
T-002,46,1,1,2.0,1.0
T-007,39,2,3,2.0,2.0
T-014,7,3,3,-2.0,-1.0
T-002,6,3,1,2.0,3.0
T-015,10,3,2,-1.0000000000000002,-0.0
T-017,37,2,1,3.0,1.0
T-008,46,1,1,-1.0000000000000002,-1.0
T-012,4,3,1,0.0,-0.0
T-005,11,3,3,-2.0,-2.0
T-012,49,1,4,-1.0,-1.0
T-017,28,2,2,-1.0000000000000002,-0.0
T-017,45,1,3,-2.0,-2.0
T-015,4,3,3,1.0,1.0
T-005,29,2,3,-2.0,-1.0
T-017,38,2,3,1.0,0.0
T-014,42,1,2,-2.0,-1.0
T-005,28,2,4,4.0,2.0
T-016,34,2,3,-2.0,-1.0
T-005,18,3,4,1.0,0.0
T-013,29,2,2,2.0,-0.0
T-005,21,2,4,2.0,2.0
T-012,47,1,4,0.0,0.0
T-010,7,3,4,-1.0000000000000002,-0.0
T-008,47,1,1,-1.0,0.0
T-015,2,3,2,0.0,0.0
T-011,25,2,4,3.0,2.0
T-005,49,1,2,-2.0,-1.0
T-008,44,1,4,0.0,-0.0
T-013,27,2,2,-2.0,-1.0
T-006,32,2,1,-2.0,-1.0
T-003,16,3,4,-2.0,-2.0
T-010,43,1,3,3.0,3.0
T-009,3,3,3,2.0,2.0
T-011,44,1,3,1.0,1.0
T-003,23,2,3,1.0,-0.0
T-005,26,2,1,3.0,2.0
T-004,8,3,1,2.0,3.0
T-009,40,1,3,-2.0,-1.0
T-015,22,2,1,4.0,3.0
T-013,21,2,1,0.0,-0.0
T-003,42,1,1,2.0,0.0
T-003,39,2,4,-2.0,-2.0
T-008,47,1,1,-2.0,-0.0
T-016,17,3,1,1.0,0.0
T-005,6,3,1,2.0,3.0
T-016,19,3,2,-2.0,-1.0
T-008,36,2,4,-1.0000000000000002,-0.0
T-010,47,1,2,-2.0,-1.0
T-009,10,3,1,-2.0,-1.0
T-012,20,2,2,0.0,-0.0
T-010,14,3,1,-2.0,-2.0
T-006,42,1,3,-1.0,-1.0
T-017,47,1,4,4.0,3.0
T-001,26,2,3,2.0,3.0
T-015,37,2,3,4.0,3.0
T-011,48,1,2,0.0,-0.0
T-001,10,3,1,2.0,0.0
T-008,43,1,1,-1.0000000000000002,0.0
T-003,36,2,3,1.0,1.0
T-011,11,3,1,-2.0,-1.0
T-013,32,2,4,4.0,2.0
T-008,37,2,3,-2.0,-1.0
T-014,28,2,4,-1.0,-0.0
T-006,10,3,4,-1.0000000000000002,-1.0
T-011,30,2,4,2.0,1.0
T-015,24,2,3,0.0,-1.0
T-003,6,3,4,0.0,-0.0
T-008,0,1,2,-1.0,-0.0
T-015,23,2,4,-2.0,-1.0
T-005,38,2,3,0.0,-0.0
T-012,8,3,4,-2.0,-1.0
T-002,44,1,3,-2.0,1.0
T-008,24,2,2,0.0,-0.0
T-002,44,1,2,3.0,2.0
T-006,41,1,1,-2.0,-0.0
T-001,17,3,3,0.0,0.0
T-009,46,1,3,-1.0,-0.0
T-002,39,2,3,0.0,0.0
T-004,49,1,3,-2.0,-1.0
T-016,24,2,2,3.0000000000000004,1.0
T-006,46,1,2,1.0,2.0
T-003,41,1,4,-2.0,-2.0
T-002,9,3,3,-1.0000000000000002,-1.0
T-014,41,1,1,1.0,0.0
T-010,41,1,4,-1.0000000000000002,-1.0
T-010,22,2,2,-2.0,-1.0
T-014,44,1,4,0.0,-1.0
T-013,6,3,1,-1.0000000000000002,-1.0
T-015,4,3,3,-1.0000000000000002,-0.0
T-003,49,1,3,-1.0000000000000002,0.0
T-010,28,2,1,0.0,1.0
T-014,43,1,4,2.0,2.0
T-012,1,3,2,0.0,1.0
T-010,36,2,4,2.0,3.0
T-002,6,3,1,-2.0,-1.0
T-016,43,1,1,4.0,3.0
T-009,33,2,2,-1.0000000000000002,-0.0
T-009,21,2,3,0.0,0.0
T-013,6,3,3,-1.0,-1.0
T-010,17,3,1,-2.0,-1.0
T-002,21,2,2,0.0,-0.0
T-012,13,3,2,3.0,3.0
T-007,1,3,2,-1.0,-0.0
T-015,42,1,3,-1.0,-1.0
T-006,12,3,1,-1.0000000000000002,-0.0
T-008,20,2,2,0.0,0.0
T-010,23,2,2,-1.0000000000000002,0.0
T-001,47,1,3,-1.0000000000000002,-1.0
T-001,9,3,2,-1.0000000000000002,-1.0
T-016,9,3,4,0.0,-0.0
T-007,1,3,3,3.0,3.0
T-009,42,1,3,1.0,0.0
T-015,30,2,3,-2.0,-2.0
T-006,39,2,2,2.0,1.0
T-012,34,2,2,0.0,0.0
T-016,7,3,3,3.0,2.0
T-017,37,2,4,1.0,0.0
T-013,8,3,4,2.0,1.0
T-011,3,3,1,-1.0,-1.0
T-005,7,3,2,2.0,1.0
T-013,24,2,3,4.0,2.0
T-003,49,1,3,1.0,1.0
T-011,39,2,3,-1.0000000000000002,-0.0
T-014,43,1,3,1.0,0.0
T-014,25,2,2,1.0,2.0
T-011,33,2,3,-2.0,-1.0
T-013,42,1,1,-2.0,-2.0
T-007,31,2,4,-2.0,-0.0
T-008,16,3,2,4.0,3.0
T-008,14,3,1,2.0,2.0
T-014,33,2,3,4.0,2.0
T-006,33,2,3,2.0,1.0
T-008,48,1,2,-2.0,-1.0
T-007,27,2,1,1.0,0.0
T-008,2,3,2,-2.0,-0.0
T-015,10,3,3,4.0,3.0
T-012,14,3,2,0.0,1.0
T-005,21,2,1,-1.0,-0.0
T-012,45,1,2,-2.0,-0.0
T-004,36,2,4,-1.0000000000000002,0.0
T-010,39,2,4,-2.0,-1.0
T-007,46,1,2,1.0,0.0
T-012,47,1,1,1.0,1.0
T-009,2,3,2,-2.0,-1.0
T-011,11,3,2,-1.0,-1.0
T-008,13,3,2,1.0,0.0
T-017,5,3,1,2.0,0.0
T-008,13,3,1,-2.0,-1.0
T-002,33,2,4,0.0,0.0
T-007,9,3,3,-2.0,-1.0
T-002,26,2,2,1.0,-0.0
T-017,33,2,2,0.0,-0.0
T-005,30,2,3,-1.0,-1.0
T-013,23,2,1,-2.0,-0.0
T-016,21,2,1,-2.0,-1.0
T-016,5,3,4,-2.0,-1.0
T-010,15,3,3,1.0,0.0
T-007,0,1,4,2.0,1.0
T-017,13,3,2,-1.0,-1.0
T-011,43,1,2,2.0,0.0
T-006,16,3,3,-2.0,-2.0
T-007,42,1,1,2.0,1.0
T-006,43,1,2,-2.0,-2.0
T-009,16,3,4,-2.0,-0.0
T-008,21,2,3,1.0,2.0
T-003,9,3,4,0.0,1.0
T-008,41,1,1,-2.0,-1.0
T-006,13,3,2,-1.0000000000000002,-1.0
T-004,35,2,2,1.0,1.0
T-005,41,1,4,-2.0,-1.0
T-007,47,1,1,2.0,0.0
T-007,26,2,2,1.0,1.0
T-016,47,1,4,2.0,0.0
T-016,42,1,4,-2.0,-1.0
T-015,35,2,1,3.0000000000000004,1.0
T-015,40,1,4,-2.0,-2.0
T-007,16,3,4,1.0,-0.0
T-012,18,3,3,4.0,2.0
T-002,7,3,1,-2.0,-1.0
T-017,39,2,1,2.0,2.0
T-010,24,2,3,0.0,1.0
T-004,32,2,4,-2.0,-1.0
T-002,9,3,1,-1.0000000000000002,0.0
T-003,22,2,3,0.0,1.0
T-015,5,3,1,-2.0,-1.0
T-002,37,2,1,1.0,0.0
T-008,24,2,3,0.0,0.0
T-013,30,2,3,1.0,1.0
T-012,0,1,1,-2.0,-1.0
T-015,4,3,3,2.0,0.0
T-006,31,2,4,-2.0,-1.0
T-006,11,3,4,1.0,2.0
T-017,42,1,3,1.0,0.0
T-001,6,3,1,-1.0000000000000002,-1.0
T-008,36,2,4,0.0,0.0
T-007,23,2,4,-1.0,-0.0
T-017,18,3,3,1.0,0.0
T-002,6,3,4,1.0,-0.0
T-009,49,1,1,1.0,0.0
T-011,38,2,1,-2.0,-1.0
T-013,44,1,3,1.0,1.0
T-002,16,3,4,0.0,-0.0
T-003,49,1,2,-2.0,-2.0
T-013,29,2,2,3.0,2.0
T-008,37,2,4,2.0,3.0
T-015,19,3,2,1.0,0.0
T-013,15,3,3,3.0,2.0
T-010,24,2,2,-2.0,-2.0
T-015,16,3,4,4.0,3.0
T-002,40,1,2,-1.0,-0.0
T-012,32,2,2,-2.0,-0.0
T-017,13,3,2,3.0,3.0
T-001,9,3,3,2.0,1.0
T-016,40,1,2,-2.0,-2.0
T-001,39,2,3,0.0,0.0
T-010,6,3,1,1.0,1.0
T-009,4,3,4,-1.0000000000000002,-0.0
T-010,33,2,2,1.0,1.0
T-007,18,3,1,0.0,-1.0
T-016,39,2,4,1.0,-0.0
T-003,35,2,1,1.0,-0.0
T-006,21,2,4,1.0,-0.0
T-011,30,2,3,0.0,-0.0
T-007,10,3,2,4.0,3.0
T-004,37,2,4,-2.0,-1.0
T-002,46,1,2,-2.0,-1.0
T-015,47,1,3,-2.0,-1.0
T-017,29,2,3,-1.0,-1.0
T-013,6,3,3,-2.0,-1.0
T-005,1,3,2,-2.0,-0.0
T-009,19,3,1,-2.0,-1.0
T-014,4,3,1,4.0,3.0
T-004,12,3,3,2.0,1.0
T-006,15,3,1,0.0,-0.0
T-001,32,2,2,0.0,-0.0
T-001,3,3,3,-1.0000000000000002,-0.0
T-008,19,3,3,-2.0,-1.0
T-013,32,2,1,-2.0,-1.0
T-003,38,2,3,-2.0,-1.0
T-015,8,3,4,-2.0,-1.0
T-001,35,2,1,-1.0000000000000002,0.0
T-003,5,3,3,3.0,2.0
T-016,1,3,4,-1.0000000000000002,-1.0
T-006,36,2,4,1.0,-0.0
T-001,14,3,3,-2.0,-0.0
T-010,11,3,1,0.0,-0.0
T-007,37,2,3,0.0,1.0
T-002,36,2,1,-1.0000000000000002,-1.0
T-016,13,3,1,-1.0000000000000002,-0.0
T-010,26,2,1,-2.0,-1.0
T-011,21,2,3,0.0,1.0
T-002,28,2,3,-1.0000000000000002,-1.0
T-009,25,2,1,0.0,-0.0
T-009,26,2,4,3.0,1.0
T-004,9,3,3,2.0,3.0
T-013,35,2,3,1.0,1.0
T-009,32,2,4,2.0,2.0
T-010,4,3,2,2.0,2.0
T-001,26,2,3,2.0,1.0
T-010,12,3,2,-2.0,-1.0
T-012,45,1,4,-2.0,-1.0
T-015,9,3,3,-2.0,-1.0
T-001,42,1,2,2.0,2.0
T-002,19,3,2,-2.0,-1.0
T-014,9,3,4,1.0,-0.0
T-004,19,3,2,2.0,0.0
T-006,33,2,2,0.0,-0.0
T-003,12,3,4,1.0,-0.0
T-010,0,1,3,2.0,1.0
T-005,44,1,2,-2.0,-1.0
T-002,36,2,3,-1.0,-0.0
T-006,32,2,3,4.0,3.0
T-013,19,3,1,3.0,1.0
T-001,23,2,4,0.0,-0.0
T-007,21,2,3,2.0,1.0
T-014,27,2,1,2.0,2.0
T-005,47,1,1,5.0,4.0
T-002,12,3,4,0.0,-0.0
T-001,31,2,4,3.0,3.0
T-007,44,1,1,1.0,1.0
T-017,34,2,1,2.0,2.0
T-014,43,1,3,-2.0,-1.0
T-017,42,1,1,2.0,0.0
T-012,20,2,2,-2.0,-2.0
T-008,10,3,4,0.0,-0.0
T-013,26,2,2,-2.0,-2.0
T-004,19,3,2,-2.0,-1.0
T-010,30,2,1,4.0,2.0
T-009,15,3,1,-2.0,-1.0
T-008,34,2,2,-1.0000000000000002,0.0
T-014,29,2,2,-2.0,-1.0
T-009,24,2,3,4.0,3.0
T-001,0,1,1,2.0,2.0
T-002,46,1,3,-2.0,-1.0
T-014,25,2,2,-1.0000000000000002,-0.0
T-016,47,1,3,2.0,2.0
T-008,22,2,3,-2.0,-1.0
T-005,6,3,2,4.0,2.0
T-011,3,3,1,-2.0,-2.0
T-001,37,2,1,0.0,-0.0
T-003,38,2,1,1.0,2.0
T-010,15,3,4,-2.0,-2.0
T-002,45,1,1,-2.0,-0.0
T-011,21,2,4,0.0,-0.0
T-004,20,2,1,-2.0,-1.0
T-016,8,3,1,3.0,1.0
T-013,36,2,4,0.0,0.0
T-005,16,3,1,-1.0000000000000002,-1.0
T-013,5,3,3,-2.0,-1.0
T-003,13,3,3,-2.0,-0.0
T-014,25,2,3,-2.0,-1.0
